AREA_TITLE,OCC_TITLE,O_GROUP,A_MEDIAN,A_PCT10,A_PCT25,A_PCT75,A_PCT90,A_MEAN
New Mexico,Power Distributors and Dispatchers,detailed,79580,69870,75600,103840,115940,87630
New Mexico,Power Plant Operators,detailed,105510,46350,97180,115910,121690,99890
New Mexico,Stationary Engineers and Boiler Operators,detailed,74480,39520,49130,105600,116160,77170
New Mexico,Water and Wastewater Treatment Plant and System Operators,detailed,48190,36110,38270,62190,80090,53870
New Mexico,Chemical Plant and System Operators,detailed,72610,70190,72610,73730,75350,73430
New Mexico,Gas Plant Operators,detailed,97660,72440,82010,100010,108670,91050
New Mexico,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,74340,48380,62800,101770,104790,79270
New Mexico,"Plant and System Operators, All Other",detailed,55710,39580,48870,70780,100610,61750
New Mexico,Chemical Equipment Operators and Tenders,detailed,60910,35360,42740,80890,105800,63230
New Mexico,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,41370,32470,36820,49210,56100,44420
New Mexico,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,45760,34750,38650,53540,59670,46510
New Mexico,"Grinding and Polishing Workers, Hand",detailed,28640,26460,27060,36350,40940,32200
New Mexico,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,36980,28230,35120,50510,63140,43610
New Mexico,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,32770,32770,32770,39840,45100,36520
New Mexico,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,36710,30590,31110,36710,41340,35320
New Mexico,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,49500,36080,42580,63510,81340,56000
New Mexico,Jewelers and Precious Stone and Metal Workers,detailed,46200,30000,35580,54080,58440,46240
New Mexico,Dental Laboratory Technicians,detailed,45300,36100,37470,54480,64970,48160
New Mexico,Ophthalmic Laboratory Technicians,detailed,38590,31010,36520,43870,58240,41950
New Mexico,Packaging and Filling Machine Operators and Tenders,detailed,35640,30480,31950,39470,47280,37310
New Mexico,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,45730,35560,38220,50050,64980,49360
New Mexico,Computer Numerically Controlled Tool Operators,detailed,44970,32560,33790,55630,61670,45240
New Mexico,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,35600,34390,34890,37890,43370,37350
New Mexico,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,46970,35320,37780,47840,54080,45670
New Mexico,"Paper Goods Machine Setters, Operators, and Tenders",detailed,53930,34080,46060,57830,72340,52170
New Mexico,Helpers--Production Workers,detailed,35650,30820,31730,38650,46200,37150
New Mexico,"Production Workers, All Other",detailed,36460,29900,31200,43680,60230,40530
New Mexico,Transportation and Material Moving Occupations,major,40690,28940,34610,51910,63970,45870
New Mexico,Aircraft Cargo Handling Supervisors,detailed,72760,47330,47330,79670,93670,67130
New Mexico,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,55790,39370,45230,69990,84440,59750
New Mexico,"Airline Pilots, Copilots, and Flight Engineers",detailed,136990,117080,131830,156640,172330,141570
New Mexico,Commercial Pilots,detailed,97920,34680,71970,131240,219010,114690
New Mexico,Air Traffic Controllers,detailed,148550,77400,120120,170660,187790,140280
New Mexico,Airfield Operations Specialists,detailed,69090,39020,53500,81830,104360,72550
New Mexico,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,28700,26780,27620,32290,33810,30490
New Mexico,Driver/Sales Workers,detailed,29770,24960,25450,45610,57960,36420
New Mexico,Heavy and Tractor-Trailer Truck Drivers,detailed,50500,38540,46370,60320,65990,53100
New Mexico,Light Truck Drivers,detailed,42360,30590,34740,47140,58320,43090
New Mexico,"Bus Drivers, School",detailed,45470,31020,37990,56170,65140,46790
New Mexico,"Bus Drivers, Transit and Intercity",detailed,45610,35460,38420,46510,48350,42900
New Mexico,Shuttle Drivers and Chauffeurs,detailed,34970,27620,28750,39610,47930,35700
New Mexico,"Motor Vehicle Operators, All Other",detailed,54270,26270,34170,64060,65640,49680
New Mexico,Locomotive Engineers,detailed,88330,83960,83960,91610,92880,86590
New Mexico,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",detailed,72340,50070,63800,76590,76590,68780
New Mexico,Railroad Conductors and Yardmasters,detailed,77890,64890,76370,77890,77890,75150
New Mexico,Parking Attendants,detailed,30530,25020,28400,34930,36020,31470
New Mexico,Automotive and Watercraft Service Attendants,detailed,30880,28610,29140,36950,40550,33540
New Mexico,Aircraft Service Attendants,detailed,45280,36120,40170,55890,62580,47280
New Mexico,Traffic Technicians,detailed,49280,39610,39610,56070,58610,49460
New Mexico,Transportation Inspectors,detailed,63690,33360,50070,88310,113460,69420
New Mexico,"Transportation Workers, All Other",detailed,35440,29220,30330,37260,52350,37360
New Mexico,Crane and Tower Operators,detailed,62400,45180,61630,67280,81830,63550
New Mexico,Industrial Truck and Tractor Operators,detailed,62150,35900,39840,62150,65090,53290
New Mexico,Cleaners of Vehicles and Equipment,detailed,30310,26860,27810,34910,41140,32810
New Mexico,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,37230,28510,31790,43800,50620,38990
New Mexico,"Packers and Packagers, Hand",detailed,28070,25670,26160,35590,45220,32310
New Mexico,Stockers and Order Fillers,detailed,35830,29540,32740,40890,51170,38520
New Mexico,"Pump Operators, Except Wellhead Pumpers",detailed,58920,46700,50530,65280,81010,61940
New Mexico,Wellhead Pumpers,detailed,78010,48240,58900,98290,98810,78290
New Mexico,Refuse and Recyclable Material Collectors,detailed,47660,34870,41870,50140,61040,46940
New Mexico,"Tank Car, Truck, and Ship Loaders",detailed,48010,40810,46430,51840,51840,47980
New York,All Occupations,total,59670,35760,41160,98810,157500,82460
New York,Management Occupations,major,165280,77430,106800,223570,333270,186620
New York,Chief Executives,detailed,257980,140410,178980,419730,657630,351160
New York,General and Operations Managers,detailed,130860,62340,85770,209110,336070,167820
New York,Advertising and Promotions Managers,detailed,173700,75430,128890,281200,343540,201360
New York,Marketing Managers,detailed,181200,104140,140140,233730,324310,202480
New York,Sales Managers,detailed,217640,107670,163090,316030,378910,239740
New York,Public Relations Managers,detailed,180880,108180,139410,233530,323190,203900
New York,Fundraising Managers,detailed,169510,102040,130140,223630,304970,184020
New York,Administrative Services Managers,detailed,142280,85760,109210,198900,294370,165360
New York,Facilities Managers,detailed,131350,80160,100510,170100,215730,143630
New York,Computer and Information Systems Managers,detailed,214300,134870,169720,288230,323670,223590
New York,Financial Managers,detailed,219880,124670,166410,328210,370780,246560
New York,Industrial Production Managers,detailed,130470,81960,101260,167080,206450,139540
New York,Purchasing Managers,detailed,166300,102800,128350,208320,282360,177260
New York,"Transportation, Storage, and Distribution Managers",detailed,127180,80430,99080,163210,204600,137620
New York,Compensation and Benefits Managers,detailed,175620,114990,137420,223040,287490,194040
New York,Human Resources Managers,detailed,176650,105380,133180,231380,321880,197390
New York,Training and Development Managers,detailed,171400,103590,128650,223380,280850,184700
New York,"Farmers, Ranchers, and Other Agricultural Managers",detailed,89370,51020,57130,128480,156210,95510
New York,Construction Managers,detailed,155360,86250,108890,197010,244590,159510
New York,"Education and Childcare Administrators, Preschool and Daycare",detailed,96810,57770,73190,103570,156440,98290
New York,"Education Administrators, Kindergarten through Secondary",detailed,138830,87100,106920,171530,200380,143470
New York,"Education Administrators, Postsecondary",detailed,139640,87240,109840,183360,278010,162540
New York,"Education Administrators, All Other",detailed,96250,58340,74570,130510,172600,107540
New York,Architectural and Engineering Managers,detailed,175710,128500,149070,215140,274870,188270
New York,Food Service Managers,detailed,84200,62420,72420,104800,143180,94250
New York,Gambling Managers,detailed,102350,78520,88820,123440,151500,112230
New York,"Entertainment and Recreation Managers, Except Gambling",detailed,98390,60780,73520,135210,141810,105760
New York,Lodging Managers,detailed,79460,44450,61460,100220,129800,87810
New York,Medical and Health Services Managers,detailed,164120,95660,123170,215770,340990,184960
New York,Natural Sciences Managers,detailed,134680,65440,80480,193690,291780,153570
New York,Postmasters and Mail Superintendents,detailed,97640,88920,92390,102960,111860,99410
New York,"Property, Real Estate, and Community Association Managers",detailed,99390,57510,71120,153740,208740,123250
New York,Social and Community Service Managers,detailed,95980,64120,77200,122840,149550,102500
New York,Emergency Management Directors,detailed,92570,67120,78830,124500,188910,113700
New York,Funeral Home Managers,detailed,103530,61360,77050,158980,212540,125340
New York,"Personal Service Managers, All Other",detailed,65150,38060,54460,97910,131310,81520
New York,"Managers, All Other",detailed,167200,90760,124530,221680,305970,180700
New York,Business and Financial Operations Occupations,major,100570,58560,75950,134450,177060,114150
New York,"Agents and Business Managers of Artists, Performers, and Athletes",detailed,79620,52370,57000,128630,219690,134200
New York,Buyers and Purchasing Agents,detailed,79460,51820,64560,102100,132080,87150
New York,"Claims Adjusters, Examiners, and Investigators",detailed,87130,51560,66770,105160,130370,89860
New York,"Insurance Appraisers, Auto Damage",detailed,81150,63080,78140,96510,104080,85230
New York,Compliance Officers,detailed,90080,53330,66670,119430,142370,96120
New York,Cost Estimators,detailed,80430,52000,60290,106820,139690,89450
New York,Human Resources Specialists,detailed,84380,56040,65260,118380,149990,95040
New York,Labor Relations Specialists,detailed,100500,59160,78390,138860,170210,111230
New York,Logisticians,detailed,88240,60370,72550,110350,136940,95520
New York,Project Management Specialists,detailed,121040,74580,91660,160220,192160,126260
New York,Management Analysts,detailed,112250,64900,85670,165460,209440,129700
New York,"Meeting, Convention, and Event Planners",detailed,74730,45600,57260,99160,129980,82800
New York,Fundraisers,detailed,80540,53670,64720,101250,132510,87530
New York,"Compensation, Benefits, and Job Analysis Specialists",detailed,83200,58740,69450,103320,131110,91070
New York,Training and Development Specialists,detailed,76080,40220,56320,102640,133620,82620
New York,Market Research Analysts and Marketing Specialists,detailed,98580,56070,72600,129430,165920,103270
New York,"Business Operations Specialists, All Other",detailed,83450,45960,61200,112940,144870,93030
New York,Accountants and Auditors,detailed,102640,63700,79760,134820,171030,114070
New York,Property Appraisers and Assessors,detailed,78060,52540,61930,102760,133150,87490
New York,Budget Analysts,detailed,88540,64990,75490,108840,135190,95920
New York,Credit Analysts,detailed,133270,76730,99210,202380,241220,150390
New York,Financial and Investment Analysts,detailed,127930,77540,101570,174990,225380,146620
New York,Personal Financial Advisors,detailed,166400,76190,102080,282050,427700,210310
New York,Insurance Underwriters,detailed,97450,65160,79250,131530,168790,110210
New York,Financial Risk Specialists,detailed,136830,84550,105140,179630,220260,153000
New York,Financial Examiners,detailed,128920,70710,91940,174130,216090,137700
New York,Credit Counselors,detailed,63030,48720,53390,79370,100720,68590
New York,Loan Officers,detailed,95710,49410,62670,148890,211350,114670
New York,"Tax Examiners and Collectors, and Revenue Agents",detailed,72610,51850,58250,96160,128320,80540
New York,Tax Preparers,detailed,71850,39010,57030,101070,125070,79160
New York,"Financial Specialists, All Other",detailed,107490,55370,76140,174950,230770,141710
New York,Computer and Mathematical Occupations,major,128350,63630,87070,169620,213990,133590
New York,Computer Systems Analysts,detailed,109610,67220,85450,137690,171360,117960
New York,Information Security Analysts,detailed,134660,83110,102930,173920,216220,144720
New York,Computer and Information Research Scientists,detailed,181990,95260,133350,280710,314130,203370
New York,Computer Network Support Specialists,detailed,77540,48970,61430,99550,128350,83620
New York,Computer User Support Specialists,detailed,72560,46620,56510,91150,109340,75290
New York,Computer Network Architects,detailed,140390,83260,108230,173220,214590,147700
New York,Database Administrators,detailed,105900,60090,78610,141570,178580,114100
New York,Database Architects,detailed,141350,82540,100550,180280,216550,145180
New York,Network and Computer Systems Administrators,detailed,105810,69930,83630,134390,166810,113900
New York,Computer Programmers,detailed,103980,65970,82040,134990,172020,115900
New York,Software Developers,detailed,166180,97430,127160,205540,224590,163820
New York,Software Quality Assurance Analysts and Testers,detailed,121240,58180,86260,153680,182910,122950
New York,Web Developers,detailed,98580,32510,56320,132820,185610,102850
New York,Web and Digital Interface Designers,detailed,120990,63960,94620,167590,204510,129990
New York,"Computer Occupations, All Other",detailed,116990,59740,83790,162510,203040,125080
New York,Actuaries,detailed,156480,82250,106140,211330,277800,161670
New York,Mathematicians,detailed,126950,79110,89380,167650,261670,147660
New York,Operations Research Analysts,detailed,108610,62780,78060,149160,175800,117790
New York,Statisticians,detailed,136020,76250,97820,174350,208700,146430
New York,Data Scientists,detailed,130460,73330,94880,171580,214080,137690
New York,"Mathematical Science Occupations, All Other",detailed,79460,45360,62500,133140,264510,111300
New York,Architecture and Engineering Occupations,major,98420,60370,76550,128240,162770,105230
New York,"Architects, Except Landscape and Naval",detailed,99280,63920,76950,128690,165660,111890
New York,Landscape Architects,detailed,87360,62240,68020,108700,126240,95530
New York,Cartographers and Photogrammetrists,detailed,89290,37530,68990,115480,126170,88010
New York,Surveyors,detailed,78870,53390,63600,103540,126340,87640
New York,Aerospace Engineers,detailed,130330,89130,101970,162210,202690,135720
New York,Bioengineers and Biomedical Engineers,detailed,104010,80290,91680,135640,177870,119120
New York,Chemical Engineers,detailed,129060,81520,89440,145670,146180,120480
New York,Civil Engineers,detailed,103760,77290,84740,135920,169050,117880
New York,Computer Hardware Engineers,detailed,163470,101530,130610,205580,224490,164770
New York,Electrical Engineers,detailed,119010,74870,91580,144250,168820,122140
New York,"Electronics Engineers, Except Computer",detailed,119180,81840,98440,137300,174950,123850
New York,Environmental Engineers,detailed,101270,67370,79390,127820,157490,108360
